이동인구(합),출발 시군구 코드,도착 시군구 코드
746349.08,종로구,종로구
220398.92,종로구,중구
44346.62,종로구,용산구
35802.9,종로구,성동구
13878.7,종로구,광진구
48713.66,종로구,동대문구
8734.789999999999,종로구,중랑구
96021.53,종로구,성북구
19144.09,종로구,강북구
11919.2,종로구,도봉구
15253.71,종로구,노원구
40759.09,종로구,은평구
105593.36,종로구,서대문구
41677.72,종로구,마포구
6194.51,종로구,양천구
15578.94,종로구,강서구
8866.4,종로구,구로구
6664.83,종로구,금천구
35046.55,종로구,영등포구
9894.0,종로구,동작구
9325.37,종로구,관악구
44073.88,종로구,서초구
68230.75,종로구,강남구
21470.66,종로구,송파구
8526.38,종로구,강동구
486.79,종로구,부산광역시
497.78,종로구,대구광역시
9046.87,종로구,중구
180.67,종로구,동구
1220.5,종로구,남구
1314.7,종로구,연수구
1499.68,종로구,남동구
1702.73,종로구,부평구
832.47,종로구,계양구
2912.77,종로구,서구
979.46,종로구,강화군
90.33,종로구,옹진군
280.06,종로구,광주광역시
1090.07,종로구,대전광역시
138.05,종로구,울산광역시
390.87,종로구,세종특별자치시
1071.0,종로구,장안구
905.61,종로구,권선구
913.46,종로구,팔달구
1722.77,종로구,영통구
2841.81,종로구,수정구
1018.67,종로구,중원구
8748.67,종로구,분당구
5974.4,종로구,의정부시
1619.31,종로구,만안구
2284.56,종로구,동안구
4748.55,종로구,부천시
1511.61,종로구,광명시
780.73,종로구,평택시
821.67,종로구,동두천시
457.32,종로구,상록구
1542.53,종로구,단원구
17862.59,종로구,덕양구
5526.22,종로구,일산동구
3112.86,종로구,일산서구
3251.32,종로구,과천시
3359.62,종로구,구리시
8435.15,종로구,남양주시
386.75,종로구,오산시
1482.87,종로구,시흥시
1282.33,종로구,군포시
859.38,종로구,의왕시
3807.6,종로구,하남시
1984.57,종로구,용인시
2372.37,종로구,용인시
1619.72,종로구,용인시
7427.83,종로구,파주시
1517.05,종로구,이천시
855.25,종로구,안성시
3208.74,종로구,김포시
3503.25,종로구,화성시
2420.92,종로구,광주시
4958.38,종로구,양주시
2161.08,종로구,포천시
902.75,종로구,여주시
657.5699999999999,종로구,연천군
2327.62,종로구,가평군
2543.97,종로구,양평군
5136.44,종로구,강원도
2805.52,종로구,충청북도
4227.32,종로구,충청남도
806.8199999999999,종로구,전라북도
374.62,종로구,전라남도
1040.36,종로구,경상북도
338.81,종로구,경상남도
263.02,종로구,제주특별자치도
159898.49,중구,종로구
661859.18,중구,중구
81132.17,중구,용산구
107133.59,중구,성동구
18072.15,중구,광진구
42471.29,중구,동대문구
9662.19,중구,중랑구
36746.24,중구,성북구
15774.28,중구,강북구
8497.39,중구,도봉구
14069.9,중구,노원구
15264.38,중구,은평구
52901.09,중구,서대문구
40660.95,중구,마포구
5768.84,중구,양천구
13602.23,중구,강서구
9765.89,중구,구로구
6121.02,중구,금천구
39059.48,중구,영등포구
11566.64,중구,동작구
9690.86,중구,관악구
51916.89,중구,서초구
88284.33,중구,강남구
25040.28,중구,송파구
11190.22,중구,강동구
1498.96,중구,부산광역시
1286.5,중구,대구광역시
11803.56,중구,중구
276.6,중구,동구
1294.76,중구,남구
1344.23,중구,연수구
1118.5,중구,남동구
2242.56,중구,부평구
1340.08,중구,계양구
2791.4,중구,서구
492.38,중구,강화군
29.07,중구,옹진군
518.53,중구,광주광역시
1865.25,중구,대전광역시
397.23,중구,울산광역시
785.29,중구,세종특별자치시
777.07,중구,장안구
1182.76,중구,권선구
1032.93,중구,팔달구
2352.5,중구,영통구
4082.56,중구,수정구
1961.96,중구,중원구
10938.98,중구,분당구
5682.93,중구,의정부시
1793.14,중구,만안구
2887.02,중구,동안구
5643.78,중구,부천시
2119.83,중구,광명시
1355.86,중구,평택시
710.1899999999999,중구,동두천시
764.2,중구,상록구
1509.74,중구,단원구
9241.84,중구,덕양구
4157.48,중구,일산동구
2560.32,중구,일산서구
4039.9,중구,과천시
3274.29,중구,구리시
9124.26,중구,남양주시
569.91,중구,오산시
1706.61,중구,시흥시
1247.1,중구,군포시
1224.54,중구,의왕시
6304.14,중구,하남시
2885.97,중구,용인시
3280.19,중구,용인시
1660.21,중구,용인시
5228.81,중구,파주시
1315.74,중구,이천시
1083.93,중구,안성시
3598.99,중구,김포시
4313.99,중구,화성시
3254.64,중구,광주시
2955.11,중구,양주시
1756.49,중구,포천시
886.98,중구,여주시
292.65,중구,연천군
1854.35,중구,가평군
2090.51,중구,양평군
5373.49,중구,강원도
2706.19,중구,충청북도
4583.0,중구,충청남도
1011.58,중구,전라북도
777.69,중구,전라남도
1687.78,중구,경상북도
851.46,중구,경상남도
263.52,중구,제주특별자치도
104002.88,용산구,종로구
207933.4,용산구,중구
821761.45,용산구,용산구
48971.75,용산구,성동구
17890.78,용산구,광진구
22004.71,용산구,동대문구
7634.29,용산구,중랑구
24279.95,용산구,성북구
10223.99,용산구,강북구
6192.15,용산구,도봉구
10055.08,용산구,노원구
15641.42,용산구,은평구
70422.08,용산구,서대문구
135166.32,용산구,마포구
11248.33,용산구,양천구
28927.77,용산구,강서구
18690.34,용산구,구로구
14206.27,용산구,금천구
104247.21,용산구,영등포구
46964.1,용산구,동작구
24232.28,용산구,관악구
129640.94,용산구,서초구
146612.82,용산구,강남구
31135.37,용산구,송파구
10361.85,용산구,강동구
1009.53,용산구,부산광역시
761.03,용산구,대구광역시
15687.87,용산구,중구
383.09,용산구,동구
2577.12,용산구,남구
3518.24,용산구,연수구
2238.89,용산구,남동구
3993.75,용산구,부평구
2332.42,용산구,계양구
6455.99,용산구,서구
1022.7,용산구,강화군
119.21,용산구,옹진군
1323.83,용산구,광주광역시
3258.39,용산구,대전광역시
248.93,용산구,울산광역시
1715.5,용산구,세종특별자치시
2062.22,용산구,장안구
1460.47,용산구,권선구
1819.75,용산구,팔달구
6015.73,용산구,영통구
6402.82,용산구,수정구
1695.77,용산구,중원구
19090.06,용산구,분당구
3707.86,용산구,의정부시
3009.72,용산구,만안구
7896.01,용산구,동안구
11228.61,용산구,부천시
5130.93,용산구,광명시
4580.69,용산구,평택시
763.96,용산구,동두천시
1208.94,용산구,상록구
3543.99,용산구,단원구
15393.58,용산구,덕양구
8449.19,용산구,일산동구
4853.52,용산구,일산서구
10924.68,용산구,과천시
3923.98,용산구,구리시
8578.289999999999,용산구,남양주시
795.87,용산구,오산시
2868.26,용산구,시흥시
2896.85,용산구,군포시
2514.72,용산구,의왕시
4792.89,용산구,하남시
4209.49,용산구,용인시
6332.52,용산구,용인시
2250.66,용산구,용인시
9918.16,용산구,파주시
3127.24,용산구,이천시
1373.22,용산구,안성시
5882.17,용산구,김포시
7847.39,용산구,화성시
4943.77,용산구,광주시
3157.53,용산구,양주시
1930.96,용산구,포천시
1840.54,용산구,여주시
505.98,용산구,연천군
2790.77,용산구,가평군
2947.38,용산구,양평군
8860.73,용산구,강원도
4041.44,용산구,충청북도
8406.15,용산구,충청남도
2483.47,용산구,전라북도
1959.26,용산구,전라남도
1571.76,용산구,경상북도
611.86,용산구,경상남도
351.73,용산구,제주특별자치도
128089.7,성동구,종로구
280524.54,성동구,중구
76360.27,성동구,용산구
1091170.79,성동구,성동구
167196.54,성동구,광진구
181057.3,성동구,동대문구
32605.29,성동구,중랑구
45171.36,성동구,성북구
15520.73,성동구,강북구
10857.46,성동구,도봉구
22331.15,성동구,노원구
9828.4,성동구,은평구
37445.8,성동구,서대문구
38534.85,성동구,마포구
6306.07,성동구,양천구
19108.01,성동구,강서구
14350.96,성동구,구로구
10104.07,성동구,금천구
61524.41,성동구,영등포구
15645.53,성동구,동작구
13248.31,성동구,관악구
122869.11,성동구,서초구
311974.13,성동구,강남구
79901.45,성동구,송파구
38468.8,성동구,강동구
412.84,성동구,부산광역시
376.83,성동구,대구광역시
11518.38,성동구,중구
215.06,성동구,동구
1025.16,성동구,남구
2080.1,성동구,연수구
2178.91,성동구,남동구
2069.41,성동구,부평구
1318.56,성동구,계양구
3574.27,성동구,서구
952.69,성동구,강화군
190.48,성동구,옹진군
266.63,성동구,광주광역시
1844.4,성동구,대전광역시
200.37,성동구,울산광역시
706.21,성동구,세종특별자치시
1340.32,성동구,장안구
1760.88,성동구,권선구
1091.24,성동구,팔달구
4518.86,성동구,영통구
11884.04,성동구,수정구
5906.96,성동구,중원구
31103.35,성동구,분당구
7884.58,성동구,의정부시
2007.57,성동구,만안구
5862.5,성동구,동안구
5628.4,성동구,부천시
2912.49,성동구,광명시
2339.4,성동구,평택시
1219.85,성동구,동두천시
1023.39,성동구,상록구
2074.55,성동구,단원구
8339.95,성동구,덕양구
4712.59,성동구,일산동구
2450.28,성동구,일산서구
6418.62,성동구,과천시
10794.85,성동구,구리시
25986.49,성동구,남양주시
854.84,성동구,오산시
1922.34,성동구,시흥시
2152.28,성동구,군포시
2266.14,성동구,의왕시
16154.32,성동구,하남시
5283.74,성동구,용인시
6372.32,성동구,용인시
2754.47,성동구,용인시
6095.11,성동구,파주시
4149.27,성동구,이천시
2270.71,성동구,안성시
3916.96,성동구,김포시
8846.53,성동구,화성시
8895.49,성동구,광주시
5293.05,성동구,양주시
5895.19,성동구,포천시
2332.89,성동구,여주시
403.52,성동구,연천군
3694.93,성동구,가평군
7130.79,성동구,양평군
11259.42,성동구,강원도
5564.19,성동구,충청북도
6749.11,성동구,충청남도
1383.33,성동구,전라북도
613.13,성동구,전라남도
1488.94,성동구,경상북도
265.37,성동구,경상남도
439.31,성동구,제주특별자치도
79223.04,광진구,종로구
126679.58,광진구,중구
36897.47,광진구,용산구
272004.28,광진구,성동구
1366146.95,광진구,광진구
106405.47,광진구,동대문구
79106.49,광진구,중랑구
24300.53,광진구,성북구
11042.05,광진구,강북구
10386.29,광진구,도봉구
29500.88,광진구,노원구
6241.41,광진구,은평구
27147.37,광진구,서대문구
33176.65,광진구,마포구
5548.52,광진구,양천구
17918.35,광진구,강서구
16552.2,광진구,구로구
13635.83,광진구,금천구
51470.42,광진구,영등포구
20369.61,광진구,동작구
18166.21,광진구,관악구
135511.9,광진구,서초구
386003.15,광진구,강남구
192862.84,광진구,송파구
99943.22,광진구,강동구
458.2,광진구,부산광역시
391.78,광진구,대구광역시
11144.41,광진구,중구
196.69,광진구,동구
1060.54,광진구,남구
2080.75,광진구,연수구
1407.78,광진구,남동구
1699.56,광진구,부평구
1106.26,광진구,계양구
3180.97,광진구,서구
1060.46,광진구,강화군
133.97,광진구,옹진군
241.18,광진구,광주광역시
2033.75,광진구,대전광역시
105.53,광진구,울산광역시
699.53,광진구,세종특별자치시
1706.12,광진구,장안구
1779.76,광진구,권선구
1335.25,광진구,팔달구
4667.49,광진구,영통구
17018.98,광진구,수정구
7398.03,광진구,중원구
33519.77,광진구,분당구
9711.38,광진구,의정부시
2114.61,광진구,만안구
6813.69,광진구,동안구
5227.54,광진구,부천시
2167.38,광진구,광명시
2659.66,광진구,평택시
1219.27,광진구,동두천시
1285.01,광진구,상록구
2896.68,광진구,단원구
4801.23,광진구,덕양구
3621.21,광진구,일산동구
2280.57,광진구,일산서구
6698.08,광진구,과천시
31887.7,광진구,구리시
48381.37,광진구,남양주시
764.66,광진구,오산시
2358.39,광진구,시흥시
2352.31,광진구,군포시
3057.97,광진구,의왕시
37443.94,광진구,하남시
6465.63,광진구,용인시
7256.81,광진구,용인시
4648.83,광진구,용인시
5143.55,광진구,파주시
7051.58,광진구,이천시
2270.84,광진구,안성시
3490.23,광진구,김포시
9037.35,광진구,화성시
15073.64,광진구,광주시
5905.3,광진구,양주시
8648.47,광진구,포천시
3806.23,광진구,여주시
1047.27,광진구,연천군
5633.21,광진구,가평군
7871.46,광진구,양평군
15204.86,광진구,강원도
8103.12,광진구,충청북도
6560.52,광진구,충청남도
2080.31,광진구,전라북도
575.52,광진구,전라남도
1981.53,광진구,경상북도
375.55,광진구,경상남도
259.52,광진구,제주특별자치도
173875.72,동대문구,종로구
189110.37,동대문구,중구
47322.71,동대문구,용산구
232637.83,동대문구,성동구
93057.55,동대문구,광진구
1276787.78,동대문구,동대문구
135617.05,동대문구,중랑구
154275.3,동대문구,성북구
29030.8,동대문구,강북구
26733.3,동대문구,도봉구
64613.47,동대문구,노원구
11409.28,동대문구,은평구
32519.76,동대문구,서대문구
38951.06,동대문구,마포구
5911.39,동대문구,양천구
19113.33,동대문구,강서구
13207.29,동대문구,구로구
10922.27,동대문구,금천구
49445.23,동대문구,영등포구
14552.62,동대문구,동작구
10841.36,동대문구,관악구
71907.42,동대문구,서초구
168736.82,동대문구,강남구
63707.09,동대문구,송파구
37534.78,동대문구,강동구
448.07,동대문구,부산광역시
334.61,동대문구,대구광역시
11804.34,동대문구,중구
122.6,동대문구,동구
1284.42,동대문구,남구
2381.32,동대문구,연수구
1312.07,동대문구,남동구
1799.07,동대문구,부평구
813.39,동대문구,계양구
2821.49,동대문구,서구
928.23,동대문구,강화군
159.92,동대문구,옹진군
265.75,동대문구,광주광역시
1493.2,동대문구,대전광역시
98.12,동대문구,울산광역시
549.88,동대문구,세종특별자치시
1154.71,동대문구,장안구
1155.22,동대문구,권선구
935.24,동대문구,팔달구
2192.96,동대문구,영통구
8589.29,동대문구,수정구
3741.58,동대문구,중원구
17688.4,동대문구,분당구
17217.97,동대문구,의정부시
2177.35,동대문구,만안구
5386.15,동대문구,동안구
6245.65,동대문구,부천시
2000.22,동대문구,광명시
2137.94,동대문구,평택시
2350.82,동대문구,동두천시
640.11,동대문구,상록구
1945.11,동대문구,단원구
10237.5,동대문구,덕양구
4605.91,동대문구,일산동구
2677.41,동대문구,일산서구
4602.08,동대문구,과천시
19519.2,동대문구,구리시
47290.11,동대문구,남양주시
1098.79,동대문구,오산시
2191.04,동대문구,시흥시
1375.92,동대문구,군포시
2042.81,동대문구,의왕시
18071.19,동대문구,하남시
4057.33,동대문구,용인시
5133.04,동대문구,용인시
2550.24,동대문구,용인시
6399.84,동대문구,파주시
4284.89,동대문구,이천시
1751.8,동대문구,안성시
3498.05,동대문구,김포시
5710.66,동대문구,화성시
7566.9,동대문구,광주시
11795.5,동대문구,양주시
8283.52,동대문구,포천시
1998.24,동대문구,여주시
1376.17,동대문구,연천군
5472.01,동대문구,가평군
9632.03,동대문구,양평군
15650.3,동대문구,강원도
5533.6,동대문구,충청북도
6216.61,동대문구,충청남도
1140.97,동대문구,전라북도
558.04,동대문구,전라남도
2563.2,동대문구,경상북도
585.63,동대문구,경상남도
286.12,동대문구,제주특별자치도
86025.39,중랑구,종로구
111269.35,중랑구,중구
38413.2,중랑구,용산구
128720.79,중랑구,성동구
145680.85,중랑구,광진구
251988.4,중랑구,동대문구
1275848.55,중랑구,중랑구
57351.2,중랑구,성북구
21513.06,중랑구,강북구
29007.76,중랑구,도봉구
183585.26,중랑구,노원구
6689.21,중랑구,은평구
20498.37,중랑구,서대문구
31027.92,중랑구,마포구
4227.45,중랑구,양천구
15048.98,중랑구,강서구
12804.55,중랑구,구로구
12961.79,중랑구,금천구
38709.31,중랑구,영등포구
14430.0,중랑구,동작구
11851.85,중랑구,관악구
98265.78,중랑구,서초구
241621.63,중랑구,강남구
76264.77,중랑구,송파구
48578.76,중랑구,강동구
259.93,중랑구,부산광역시
254.45,중랑구,대구광역시
6539.1,중랑구,중구
95.31,중랑구,동구
1275.39,중랑구,남구
1528.5,중랑구,연수구
1377.64,중랑구,남동구
1728.2,중랑구,부평구
828.31,중랑구,계양구
2879.22,중랑구,서구
939.03,중랑구,강화군
234.13,중랑구,옹진군
231.36,중랑구,광주광역시
1490.73,중랑구,대전광역시
52.06,중랑구,울산광역시
384.25,중랑구,세종특별자치시
958.53,중랑구,장안구
1433.07,중랑구,권선구
980.89,중랑구,팔달구
2224.16,중랑구,영통구
8430.32,중랑구,수정구
4311.68,중랑구,중원구
19676.03,중랑구,분당구
21937.93,중랑구,의정부시
2116.8,중랑구,만안구
5235.11,중랑구,동안구
4500.73,중랑구,부천시
2377.18,중랑구,광명시
2127.27,중랑구,평택시
3108.05,중랑구,동두천시
696.96,중랑구,상록구
1492.9,중랑구,단원구
7280.39,중랑구,덕양구
4380.47,중랑구,일산동구
2551.66,중랑구,일산서구
4860.71,중랑구,과천시
63403.38,중랑구,구리시
129946.64,중랑구,남양주시
717.8199999999999,중랑구,오산시
2186.68,중랑구,시흥시
1882.85,중랑구,군포시
1349.74,중랑구,의왕시
25856.78,중랑구,하남시
4085.27,중랑구,용인시
4112.03,중랑구,용인시
2209.33,중랑구,용인시
5665.51,중랑구,파주시
5737.03,중랑구,이천시
2054.82,중랑구,안성시
3552.3,중랑구,김포시
6080.55,중랑구,화성시
10280.86,중랑구,광주시
13312.42,중랑구,양주시
17335.9,중랑구,포천시
2512.02,중랑구,여주시
1502.27,중랑구,연천군
9291.39,중랑구,가평군
11570.1,중랑구,양평군
17744.93,중랑구,강원도
6325.28,중랑구,충청북도
5993.95,중랑구,충청남도
1277.89,중랑구,전라북도
501.94,중랑구,전라남도
1794.77,중랑구,경상북도
322.58,중랑구,경상남도
297.57,중랑구,제주특별자치도
374433.13,성북구,종로구
271527.13,성북구,중구
71744.22,성북구,용산구
97630.35,성북구,성동구
37475.04,성북구,광진구
224321.81,성북구,동대문구
49673.26,성북구,중랑구
1545515.45,성북구,성북구
238218.83,성북구,강북구
68419.21,성북구,도봉구
139855.58,성북구,노원구
20293.78,성북구,은평구
57180.91,성북구,서대문구
56639.44,성북구,마포구
6539.34,성북구,양천구
23112.47,성북구,강서구
18470.51,성북구,구로구
13756.24,성북구,금천구
69919.0,성북구,영등포구
18980.99,성북구,동작구
15462.97,성북구,관악구
93504.91,성북구,서초구
163211.74,성북구,강남구
49701.58,성북구,송파구
20640.93,성북구,강동구
532.3,성북구,부산광역시
524.24,성북구,대구광역시
13177.91,성북구,중구
334.96,성북구,동구
1756.63,성북구,남구
2298.07,성북구,연수구
1548.85,성북구,남동구
2460.07,성북구,부평구
1360.51,성북구,계양구
4772.36,성북구,서구
1251.63,성북구,강화군
197.08,성북구,옹진군
289.27,성북구,광주광역시
1962.05,성북구,대전광역시
140.25,성북구,울산광역시
767.4,성북구,세종특별자치시
1785.68,성북구,장안구
1579.8,성북구,권선구
919.17,성북구,팔달구
2393.35,성북구,영통구
8110.64,성북구,수정구
3228.17,성북구,중원구
17868.61,성북구,분당구
25107.9,성북구,의정부시
2268.19,성북구,만안구
6240.35,성북구,동안구
7435.66,성북구,부천시
3364.14,성북구,광명시
2316.57,성북구,평택시
3967.73,성북구,동두천시
1129.66,성북구,상록구
2562.93,성북구,단원구
16539.99,성북구,덕양구
7009.22,성북구,일산동구
3639.71,성북구,일산서구
8486.37,성북구,과천시
11727.46,성북구,구리시
39645.59,성북구,남양주시
1030.05,성북구,오산시
2685.12,성북구,시흥시
2335.66,성북구,군포시
2429.4,성북구,의왕시
10600.29,성북구,하남시
5103.73,성북구,용인시
4267.25,성북구,용인시
2335.46,성북구,용인시
8849.9,성북구,파주시
3924.23,성북구,이천시
1882.52,성북구,안성시
4920.98,성북구,김포시
6340.64,성북구,화성시
5988.96,성북구,광주시
16563.91,성북구,양주시
9555.42,성북구,포천시
1727.37,성북구,여주시
1644.51,성북구,연천군
4491.88,성북구,가평군
6685.9,성북구,양평군
12906.51,성북구,강원도
5797.55,성북구,충청북도
7472.06,성북구,충청남도
1604.27,성북구,전라북도
654.11,성북구,전라남도
1731.95,성북구,경상북도
446.8,성북구,경상남도
575.76,성북구,제주특별자치도
141641.44,강북구,종로구
160036.22,강북구,중구
38861.43,강북구,용산구
56967.27,강북구,성동구
19925.88,강북구,광진구
75497.81,강북구,동대문구
23445.32,강북구,중랑구
262043.39,강북구,성북구
993203.43,강북구,강북구
197695.4,강북구,도봉구
107532.97,강북구,노원구
9185.85,강북구,은평구
25404.02,강북구,서대문구
29938.59,강북구,마포구
3522.4,강북구,양천구
13900.89,강북구,강서구
11289.83,강북구,구로구
8697.63,강북구,금천구
33417.59,강북구,영등포구
10336.21,강북구,동작구
7926.59,강북구,관악구
49288.34,강북구,서초구
92496.32,강북구,강남구
26830.76,강북구,송파구
13036.86,강북구,강동구
256.52,강북구,부산광역시
212.53,강북구,대구광역시
6108.04,강북구,중구
320.18,강북구,동구
935.44,강북구,남구
1180.0,강북구,연수구
1267.53,강북구,남동구
1229.87,강북구,부평구
772.14,강북구,계양구
2694.52,강북구,서구
855.69,강북구,강화군
129.9,강북구,옹진군
118.79,강북구,광주광역시
977.15,강북구,대전광역시
75.5,강북구,울산광역시
380.62,강북구,세종특별자치시
797.05,강북구,장안구
1000.07,강북구,권선구
708.25,강북구,팔달구
974.96,강북구,영통구
3591.02,강북구,수정구
1872.94,강북구,중원구
8823.71,강북구,분당구
28483.72,강북구,의정부시
1318.96,강북구,만안구
4168.73,강북구,동안구
3546.34,강북구,부천시
1876.67,강북구,광명시
1311.73,강북구,평택시
3324.81,강북구,동두천시
774.98,강북구,상록구
2012.7,강북구,단원구
9646.08,강북구,덕양구
4173.8,강북구,일산동구
2994.21,강북구,일산서구
4670.07,강북구,과천시
6732.84,강북구,구리시
28889.54,강북구,남양주시
643.66,강북구,오산시
1281.29,강북구,시흥시
1514.02,강북구,군포시
1522.36,강북구,의왕시
6052.54,강북구,하남시
2547.04,강북구,용인시
2813.01,강북구,용인시
1428.86,강북구,용인시
6785.25,강북구,파주시
2515.13,강북구,이천시
1179.69,강북구,안성시
2491.5,강북구,김포시
4081.59,강북구,화성시
4075.7,강북구,광주시
16270.38,강북구,양주시
10785.15,강북구,포천시
887.35,강북구,여주시
2100.45,강북구,연천군
3289.54,강북구,가평군
3210.66,강북구,양평군
7635.02,강북구,강원도
3361.81,강북구,충청북도
4395.56,강북구,충청남도
912.61,강북구,전라북도
383.84,강북구,전라남도
1068.49,강북구,경상북도
242.7,강북구,경상남도
174.38,강북구,제주특별자치도
105069.12,도봉구,종로구
124496.49,도봉구,중구
31696.02,도봉구,용산구
42761.28,도봉구,성동구
23935.52,도봉구,광진구
61261.62,도봉구,동대문구
35176.72,도봉구,중랑구
92516.73,도봉구,성북구
230623.41,도봉구,강북구
928659.26,도봉구,도봉구
288752.17,도봉구,노원구
6493.79,도봉구,은평구
20549.85,도봉구,서대문구
23369.44,도봉구,마포구
3073.1,도봉구,양천구
9898.5,도봉구,강서구
9509.05,도봉구,구로구
7856.95,도봉구,금천구
31099.73,도봉구,영등포구
10244.66,도봉구,동작구
6739.55,도봉구,관악구
47636.9,도봉구,서초구
85641.33,도봉구,강남구
26461.9,도봉구,송파구
13738.95,도봉구,강동구
218.49,도봉구,부산광역시
204.1,도봉구,대구광역시
5549.35,도봉구,중구
92.22,도봉구,동구
594.98,도봉구,남구
959.2,도봉구,연수구
941.85,도봉구,남동구
1069.89,도봉구,부평구
724.12,도봉구,계양구
2423.04,도봉구,서구
831.91,도봉구,강화군
105.23,도봉구,옹진군
115.38,도봉구,광주광역시
1180.75,도봉구,대전광역시
36.79,도봉구,울산광역시
287.63,도봉구,세종특별자치시
835.63,도봉구,장안구
948.05,도봉구,권선구
931.41,도봉구,팔달구
1018.01,도봉구,영통구
3426.75,도봉구,수정구
1628.14,도봉구,중원구
7905.14,도봉구,분당구
83744.03,도봉구,의정부시
894.26,도봉구,만안구
3685.14,도봉구,동안구
2863.98,도봉구,부천시
1581.53,도봉구,광명시
1100.6,도봉구,평택시
7601.17,도봉구,동두천시
492.04,도봉구,상록구
1305.78,도봉구,단원구
8076.45,도봉구,덕양구
4214.33,도봉구,일산동구
2677.73,도봉구,일산서구
4092.78,도봉구,과천시
9008.79,도봉구,구리시
36684.7,도봉구,남양주시
394.28,도봉구,오산시
1666.47,도봉구,시흥시
1150.33,도봉구,군포시
982.83,도봉구,의왕시
5928.26,도봉구,하남시
2372.85,도봉구,용인시
1595.11,도봉구,용인시
986.09,도봉구,용인시
8265.59,도봉구,파주시
2638.57,도봉구,이천시
1032.0,도봉구,안성시
3452.3,도봉구,김포시
3045.11,도봉구,화성시
3828.93,도봉구,광주시
33560.93,도봉구,양주시
21380.56,도봉구,포천시
1041.22,도봉구,여주시
3729.83,도봉구,연천군
3638.93,도봉구,가평군
4051.28,도봉구,양평군
9200.19,도봉구,강원도
3761.49,도봉구,충청북도
3941.95,도봉구,충청남도
762.92,도봉구,전라북도
369.54,도봉구,전라남도
1197.52,도봉구,경상북도
202.5,도봉구,경상남도
185.02,도봉구,제주특별자치도
146168.8,노원구,종로구
175237.56,노원구,중구
55415.2,노원구,용산구
88179.25,노원구,성동구
68132.32,노원구,광진구
130654.97,노원구,동대문구
178492.81,노원구,중랑구
168058.18,노원구,성북구
120837.45,노원구,강북구
266533.54,노원구,도봉구
1966292.56,노원구,노원구
9830.78,노원구,은평구
35648.23,노원구,서대문구
45232.65,노원구,마포구
6177.74,노원구,양천구
22306.37,노원구,강서구
18165.64,노원구,구로구
14715.83,노원구,금천구
54859.32,노원구,영등포구
17414.31,노원구,동작구
13355.11,노원구,관악구
102580.77,노원구,서초구
210697.81,노원구,강남구
71712.34,노원구,송파구
33590.14,노원구,강동구
556.04,노원구,부산광역시
452.26,노원구,대구광역시
10712.92,노원구,중구
159.91,노원구,동구
1289.7,노원구,남구
2149.97,노원구,연수구
1820.03,노원구,남동구
2309.39,노원구,부평구
1175.59,노원구,계양구
3688.5,노원구,서구
1220.24,노원구,강화군
247.48,노원구,옹진군
299.35,노원구,광주광역시
2418.64,노원구,대전광역시
138.09,노원구,울산광역시
809.81,노원구,세종특별자치시
1316.81,노원구,장안구
1296.49,노원구,권선구
1038.83,노원구,팔달구
3092.45,노원구,영통구
8223.91,노원구,수정구
3280.65,노원구,중원구
18686.68,노원구,분당구
109662.07,노원구,의정부시
2077.77,노원구,만안구
5763.99,노원구,동안구
6309.35,노원구,부천시
2976.28,노원구,광명시
2281.78,노원구,평택시
10284.75,노원구,동두천시
755.76,노원구,상록구
2144.68,노원구,단원구
13400.19,노원구,덕양구
7069.2,노원구,일산동구
3578.31,노원구,일산서구
7096.12,노원구,과천시
30287.33,노원구,구리시
129067.18,노원구,남양주시
967.16,노원구,오산시
2453.57,노원구,시흥시
1456.26,노원구,군포시
2409.77,노원구,의왕시
17550.21,노원구,하남시
4581.5,노원구,용인시
4552.26,노원구,용인시
2981.84,노원구,용인시
10383.73,노원구,파주시
6201.39,노원구,이천시
2268.4,노원구,안성시
5263.46,노원구,김포시
7101.41,노원구,화성시
